,country_a,country_b,similarity
858,pl,sg,0.23532898636633076
859,pl,vn,0.19193639977285634
860,pl,br,0.10914127423822714
861,pl,de,0.18752669799231098
862,pl,gb,0.23383084577114427
863,pl,il,0.2251340083382966
864,pl,mt,0.2935135135135135
865,pl,pe,0.05771365149833518
866,pl,sk,0.2733776188042923
867,pl,global,0.25114854517611024
868,th,ca,0.19038461538461537
869,th,dk,0.1569377990430622
870,th,gr,0.1936619718309859
871,th,is,0.13398692810457516
872,th,mx,0.09194711538461539
873,th,ph,0.2925642807505212
874,th,sv,0.11683642899940083
875,th,ar,0.07214765100671142
876,th,ch,0.13243683781581092
877,th,do,0.09615384615384616
878,th,gt,0.10289017341040463
879,th,it,0.08941947565543071
880,th,my,0.35626216742375083
881,th,pl,0.15446744068652196
882,th,th,1.0
883,th,at,0.14720357941834453
884,th,cl,0.05353200883002208
885,th,ec,0.06918604651162791
886,th,hk,0.29919304779639977
887,th,jp,0.17787913340935005
888,th,ni,0.08700155359917142
889,th,pt,0.2036613272311213
890,th,tr,0.0889903023388477
891,th,au,0.21496904895891952
892,th,co,0.08200455580865604
893,th,ee,0.20060331825037708
894,th,hn,0.12119402985074627
895,th,lt,0.1987179487179487
896,th,nl,0.1343804537521815
897,th,py,0.06271379703534778
898,th,tw,0.2651475919212843
899,th,be,0.1663489037178265
900,th,cr,0.12784588441331
901,th,es,0.10066428206438426
902,th,hu,0.20582010582010582
903,th,lu,0.15919965202261854
904,th,no,0.17570183930300096
905,th,ro,0.20177267987486966
906,th,us,0.15744870651204282
907,th,bg,0.19189453125
908,th,cy,0.21806167400881057
909,th,fi,0.1393056150878697
910,th,id,0.30007077140835103
911,th,lv,0.1956745623069001
912,th,nz,0.2074074074074074
913,th,se,0.14474263088429387
914,th,uy,0.07082002129925452
915,th,bo,0.08520437535981577
916,th,cz,0.19604784191367655
917,th,fr,0.08200082000820008
918,th,ie,0.19391438886023724
919,th,pa,0.12380416432189083
920,th,sg,0.3707482993197279
921,th,vn,0.3320209973753281
922,th,br,0.10837155963302753
923,th,de,0.12396351575456054
924,th,gb,0.17209528439474964
925,th,il,0.18970676241771395
926,th,mt,0.20414507772020726
927,th,pe,0.05514072372199885
928,th,sk,0.18716315531602157
929,th,global,0.20303030303030303
930,at,ca,0.24536628420123566
931,at,dk,0.22300884955752212
932,at,gr,0.2582137899120777
933,at,is,0.19663648124191463
934,at,mx,0.08748114630467571
935,at,ph,0.17278043593833067
936,at,sv,0.10943775100401607
937,at,ar,0.07149621212121213
938,at,ch,0.5656312625250501
939,at,do,0.09803001876172608
940,at,gt,0.09683698296836983
941,at,it,0.1212248322147651
942,at,my,0.2053438891637803
943,at,pl,0.2201112140871177
944,at,th,0.14720357941834453
945,at,at,1.0
946,at,cl,0.05423094904160823
947,at,ec,0.06741573033707865
948,at,hk,0.2250125565042692
949,at,jp,0.13345864661654136
950,at,ni,0.0799469964664311
951,at,pt,0.2596401028277635
952,at,tr,0.09732360097323602
953,at,au,0.2626008064516129
954,at,co,0.07515557683101963
955,at,ee,0.2751865671641791
956,at,hn,0.11367050575863796
957,at,lt,0.26745778183477864
958,at,nl,0.20244897959183675
959,at,py,0.0625
960,at,tw,0.17135657286854264
961,at,be,0.2507836990595611
962,at,cr,0.1294000991571641
963,at,es,0.1185682326621924
964,at,hu,0.3020833333333333
965,at,lu,0.43176414645744177
966,at,no,0.2516914749661705
967,at,ro,0.2825350749879052
968,at,us,0.20780287474332648
969,at,bg,0.25767148014440433
970,at,cy,0.29453441295546556
971,at,fi,0.2122679580306699
972,at,id,0.14293193717277486
973,at,lv,0.2826923076923077
974,at,nz,0.2608695652173913
975,at,se,0.21918941273779982
976,at,uy,0.06699864191942055
977,at,bo,0.08195926285160039
978,at,cz,0.27395281656234954
979,at,fr,0.11090435429847413
980,at,ie,0.2623339658444023
981,at,pa,0.12105263157894737
982,at,sg,0.22776911076443057
983,at,vn,0.168141592920354
984,at,br,0.09409505520883342
985,at,de,0.7428734321550741
986,at,gb,0.24245155475439387
987,at,il,0.2329635499207607
988,at,mt,0.2726406101048618
989,at,pe,0.05052935514918191
990,at,sk,0.2713498622589532
991,at,global,0.30839328537170263
992,cl,ca,0.06329735034347399
993,cl,dk,0.05134596211365902
994,cl,gr,0.07053941908713693
995,cl,is,0.053154495777446596
996,cl,mx,0.38221814848762603
997,cl,ph,0.0696551724137931
998,cl,sv,0.48236415633937085
999,cl,ar,0.4395702775290958
1000,cl,ch,0.07625272331154684
1001,cl,do,0.4239864864864865
1002,cl,gt,0.49299719887955185
1003,cl,it,0.08436324556689952
1004,cl,my,0.0683863227354529
1005,cl,pl,0.0611587982832618
1006,cl,th,0.05353200883002208
1007,cl,at,0.05423094904160823
1008,cl,cl,1.0
1009,cl,ec,0.5178571428571429
1010,cl,hk,0.06571087216248507
1011,cl,jp,0.05971049457177322
1012,cl,ni,0.3570887035633055
1013,cl,pt,0.11145510835913312
1014,cl,tr,0.06524633821571238
1015,cl,au,0.0675129832660127
1016,cl,co,0.47451343836886006
1017,cl,ee,0.06615384615384616
1018,cl,hn,0.47879359095193214
1019,cl,lt,0.07063572149344097
1020,cl,nl,0.05576036866359447
1021,cl,py,0.5320197044334976
1022,cl,tw,0.05330700888450148
1023,cl,be,0.06633416458852869
1024,cl,cr,0.42869718309859156
1025,cl,es,0.33212996389891697
1026,cl,hu,0.07768052516411379
1027,cl,lu,0.06945074897866546
1028,cl,no,0.05682951146560319
1029,cl,ro,0.07775377969762419
1030,cl,us,0.06872370266479663
1031,cl,bg,0.0718954248366013
1032,cl,cy,0.0837129840546697
1033,cl,fi,0.05006705409029951
1034,cl,id,0.0700280112044818
1035,cl,lv,0.06451612903225806
1036,cl,nz,0.06721698113207547
1037,cl,se,0.052800734618916434
1038,cl,uy,0.41127694859038144
1039,cl,bo,0.5168431183830606
1040,cl,cz,0.06813304721030043
1041,cl,fr,0.04437471985656656
1042,cl,ie,0.05857519788918206
1043,cl,pa,0.47810858143607704
1044,cl,sg,0.07228158390949088
1045,cl,vn,0.06038200862600123
1046,cl,br,0.07336417713152676
1047,cl,de,0.049825174825174824
1048,cl,gb,0.05894206549118388
1049,cl,il,0.07697241821680564
1050,cl,mt,0.17629889083479275
1051,cl,pe,0.5098814229249012
1052,cl,sk,0.07255200405885337
1053,cl,global,0.15038845726970032
1054,ec,ca,0.0775950668036999
1055,ec,dk,0.06475195822454308
1056,ec,gr,0.08724100327153762
1057,ec,is,0.06548856548856549
1058,ec,mx,0.5057591623036649
1059,ec,ph,0.09137803979366249
1060,ec,sv,0.62117903930131
1061,ec,ar,0.4717703349282297
1062,ec,ch,0.08942351339083068
1063,ec,do,0.40399652476107734
1064,ec,gt,0.6405579399141631
1065,ec,it,0.10056497175141244
1066,ec,my,0.08703939008894536
1067,ec,pl,0.07614213197969544
1068,ec,th,0.06918604651162791
1069,ec,at,0.06741573033707865
1070,ec,cl,0.5178571428571429
1071,ec,ec,1.0
1072,ec,hk,0.08549715009499684
1073,ec,jp,0.07933461292386436
1074,ec,ni,0.4214876033057851
1075,ec,pt,0.133377135348226
1076,ec,tr,0.07898448519040903
1077,ec,au,0.08536585365853659
1078,ec,co,0.6390086206896551
1079,ec,ee,0.0824353448275862
1080,ec,hn,0.5614583333333333
1081,ec,lt,0.08859416445623342
1082,ec,nl,0.06778846153846153
1083,ec,py,0.5153061224489796
1084,ec,tw,0.0677703052250388
1085,ec,be,0.08215593929879644
1086,ec,cr,0.5330700888450148
1087,ec,es,0.3674884437596302
1088,ec,hu,0.09699769053117784
1089,ec,lu,0.08392603129445235
1090,ec,no,0.06993736951983298
1091,ec,ro,0.09431818181818181
1092,ec,us,0.08203125
1093,ec,bg,0.08870116156282999
1094,ec,cy,0.10421686746987951
1095,ec,fi,0.06247086247086247
1096,ec,id,0.09213483146067415
1097,ec,lv,0.07944444444444444
1098,ec,nz,0.08343711083437111
1099,ec,se,0.06516530905606133
1100,ec,uy,0.4931381518755718
1101,ec,bo,0.7270642201834863
1102,ec,cz,0.08592425098925947
1103,ec,fr,0.05805243445692884
1104,ec,ie,0.07376594564614532
1105,ec,pa,0.5293005671077504
1106,ec,sg,0.09212283044058744
1107,ec,vn,0.07908496732026143
1108,ec,br,0.09052631578947369
1109,ec,de,0.06144742831133364
1110,ec,gb,0.0734284204965663
1111,ec,il,0.0945578231292517
1112,ec,mt,0.182370820668693
1113,ec,pe,0.6797235023041475
1114,ec,sk,0.08897176345231753
1115,ec,global,0.17409144196951934
1116,hk,ca,0.31340782122905025
1117,hk,dk,0.25437636761487964
1118,hk,gr,0.3169302870533099
1119,hk,is,0.2274906766116143
1120,hk,mx,0.11242603550295859
1121,hk,ph,0.34914463452566097
1122,hk,sv,0.14407894736842106
1123,hk,ar,0.08936170212765958
1124,hk,ch,0.21076642335766424
1125,hk,do,0.12244897959183673
1126,hk,gt,0.12492113564668769
1127,hk,it,0.12865197334700154
1128,hk,my,0.4631422189128816
1129,hk,pl,0.2305065452475811
1130,hk,th,0.29919304779639977
1131,hk,at,0.2250125565042692
1132,hk,cl,0.06571087216248507
1133,hk,ec,0.08549715009499684
1134,hk,hk,1.0
1135,hk,jp,0.22152297042164884
1136,hk,ni,0.10464465584778959
1137,hk,pt,0.33265993265993266
1138,hk,tr,0.11152647975077881
1139,hk,au,0.3605351170568562
1140,hk,co,0.0983910891089109
1141,hk,ee,0.3470238095238095
1142,hk,hn,0.14950819672131146
1143,hk,lt,0.34069767441860466
1144,hk,nl,0.21921182266009853
1145,hk,py,0.07744733581164807
1146,hk,tw,0.419473361910594
1147,hk,be,0.2737246297312123
1148,hk,cr,0.16580645161290322
1149,hk,es,0.13924761370016844
1150,hk,hu,0.36070751737207835
1151,hk,lu,0.2649402390438247
1152,hk,no,0.29220415030846886
1153,hk,ro,0.33906633906633904
1154,hk,us,0.25444388014220415
1155,hk,bg,0.3047887323943662
1156,hk,cy,0.37574159525379036
1157,hk,fi,0.22013487475915222
1158,hk,id,0.3009118541033435
1159,hk,lv,0.33556231003039516
1160,hk,nz,0.34276094276094277
1161,hk,se,0.23479561316051845
1162,hk,uy,0.09017341040462427
1163,hk,bo,0.10552763819095477
1164,hk,cz,0.3409371146732429
1165,hk,fr,0.10797708241516087
1166,hk,ie,0.3353658536585366
1167,hk,pa,0.152
1168,hk,sg,0.571072319201995
1169,hk,vn,0.38444767441860467
1170,hk,br,0.12718204488778054
1171,hk,de,0.18787322002756085
1172,hk,gb,0.2857142857142857
1173,hk,il,0.276027397260274
1174,hk,mt,0.35073710073710074
1175,hk,pe,0.0693316677076827
1176,hk,sk,0.3314020857473928
1177,hk,global,0.3394658753709199
1178,jp,ca,0.15449577744659712
1179,jp,dk,0.13926596279537456
1180,jp,gr,0.15737363210005212
1181,jp,is,0.123334977799704
1182,jp,mx,0.10191925876902713
1183,jp,ph,0.2332129963898917
1184,jp,sv,0.12115258677144729
1185,jp,ar,0.07687614399023796
1186,jp,ch,0.11977834612105712
1187,jp,do,0.09053254437869822
1188,jp,gt,0.10998735777496839
1189,jp,it,0.09296482412060302
1190,jp,my,0.22117202268431002
1191,jp,pl,0.14293361884368308
1192,jp,th,0.17787913340935005
1193,jp,at,0.13345864661654136
1194,jp,cl,0.05971049457177322
1195,jp,ec,0.07933461292386436
1196,jp,hk,0.22152297042164884
1197,jp,jp,1.0
1198,jp,ni,0.08892617449664429
1199,jp,pt,0.17590361445783131
1200,jp,tr,0.08256315465187923
1201,jp,au,0.18337264150943397
1202,jp,co,0.09181761399125546
1203,jp,ee,0.1694560669456067
1204,jp,hn,0.1244299674267101
1205,jp,lt,0.16275510204081634
1206,jp,nl,0.12863070539419086
1207,jp,py,0.06335403726708075
1208,jp,tw,0.18336776859504134
1209,jp,be,0.1475
1210,jp,cr,0.13015873015873017
1211,jp,es,0.10852713178294573
1212,jp,hu,0.18298109010011124
1213,jp,lu,0.13402527075812273
1214,jp,no,0.14710327455919395
1215,jp,ro,0.16630552546045504
1216,jp,us,0.1299722479185939
1217,jp,bg,0.1595744680851064
1218,jp,cy,0.18051575931232092
1219,jp,fi,0.12376681614349776
1220,jp,id,0.21485219899062724
1221,jp,lv,0.1660397635679742
1222,jp,nz,0.17713943746259725
1223,jp,se,0.13373438223044887
1224,jp,uy,0.07768115942028986
1225,jp,bo,0.09544879898862199
1226,jp,cz,0.17763157894736842
1227,jp,fr,0.07989578810247504
1228,jp,ie,0.1629032258064516
1229,jp,pa,0.12158054711246201
1230,jp,sg,0.24448897795591182
1231,jp,vn,0.21868916288124596
1232,jp,br,0.10415375077495351
1233,jp,de,0.11309264897781644
1234,jp,gb,0.15078960774325012
1235,jp,il,0.16793893129770993
1236,jp,mt,0.1772357723577236
1237,jp,pe,0.06848446417247939
1238,jp,sk,0.16163682864450127
1239,jp,global,0.17183394640042038
1240,ni,ca,0.09475150952159778
1241,ni,dk,0.07681498829039812
1242,ni,gr,0.10544384502206965
1243,ni,is,0.07792813812412505
1244,ni,mx,0.400990099009901
1245,ni,ph,0.10539682539682539
1246,ni,sv,0.5187119234116623
1247,ni,ar,0.3348181143281366
1248,ni,ch,0.09917355371900827
1249,ni,do,0.33808844507845937
1250,ni,gt,0.47000821692686934
1251,ni,it,0.10014947683109118
1252,ni,my,0.10730337078651686
1253,ni,pl,0.09164149043303121
1254,ni,th,0.08700155359917142
1255,ni,at,0.0799469964664311
1256,ni,cl,0.3570887035633055
1257,ni,ec,0.4214876033057851
1258,ni,hk,0.10464465584778959
1259,ni,jp,0.08892617449664429
1260,ni,ni,1.0
1261,ni,pt,0.1434331797235023
1262,ni,tr,0.08026554013277007
1263,ni,au,0.1038961038961039
1264,ni,co,0.41686555290373906
1265,ni,ee,0.09932170542635659
1266,ni,hn,0.4919423240033927
1267,ni,lt,0.1035799522673031
1268,ni,nl,0.07729049066435084
1269,ni,py,0.36328125
1270,ni,tw,0.08395522388059702
1271,ni,be,0.09811320754716982
1272,ni,cr,0.47758761206193967
1273,ni,es,0.28716002530044277
1274,ni,hu,0.11743404035178479
1275,ni,lu,0.09883470004315925
1276,ni,no,0.0829817158931083
1277,ni,ro,0.11473737888832228
1278,ni,us,0.09703145768719539
1279,ni,bg,0.10571428571428572
1280,ni,cy,0.12165058949624866
1281,ni,fi,0.07721680101824353
1282,ni,id,0.10838709677419354
1283,ni,lv,0.09820538384845463
1284,ni,nz,0.10375275938189846
1285,ni,se,0.07956521739130434
1286,ni,uy,0.30482758620689654
1287,ni,bo,0.4369406021155411
1288,ni,cz,0.106544901065449
1289,ni,fr,0.06060606060606061
1290,ni,ie,0.09253731343283582
1291,ni,pa,0.3890532544378698
1292,ni,sg,0.11398354876615746
1293,ni,vn,0.10144092219020173
1294,ni,br,0.09474954737477369
1295,ni,de,0.07063197026022305
1296,ni,gb,0.09090909090909091
1297,ni,il,0.11582089552238806
1298,ni,mt,0.184846856528748
1299,ni,pe,0.3910931174089069
1300,ni,sk,0.10556621880998081
1301,ni,global,0.18668065023597274
1302,pt,ca,0.36768963520555875
1303,pt,dk,0.2980281690140845
1304,pt,gr,0.4048507462686567
1305,pt,is,0.2853970016657413
1306,pt,mx,0.16325136612021857
1307,pt,ph,0.26247288503253796
1308,pt,sv,0.19780971937029432
1309,pt,ar,0.13753943217665615
1310,pt,ch,0.2924345295829292
1311,pt,do,0.1661500309981401
1312,pt,gt,0.17485265225933203
1313,pt,it,0.1721398305084746
1314,pt,my,0.30687830687830686
1315,pt,pl,0.2633720930232558
1316,pt,th,0.2036613272311213
1317,pt,at,0.2596401028277635
1318,pt,cl,0.11145510835913312
1319,pt,ec,0.133377135348226
1320,pt,hk,0.33265993265993266
1321,pt,jp,0.17590361445783131
1322,pt,ni,0.1434331797235023
1323,pt,pt,1.0
1324,pt,tr,0.12117426608369769
1325,pt,au,0.40356897735072067
1326,pt,co,0.1441383728379244
1327,pt,ee,0.40370370370370373
1328,pt,hn,0.2
1329,pt,lt,0.4059466019417476
1330,pt,nl,0.25176233635448136
1331,pt,py,0.1378413524057217
1332,pt,tw,0.23751328374070138
1333,pt,be,0.3548199767711963
1334,pt,cr,0.22506738544474394
1335,pt,es,0.1888111888111888
1336,pt,hu,0.41134289439374183
1337,pt,lu,0.3511652542372881
1338,pt,no,0.33429394812680113
1339,pt,ro,0.4218040233614536
1340,pt,us,0.3232
1341,pt,bg,0.3818289786223278
1342,pt,cy,0.4640614096301465
1343,pt,fi,0.24644781969622734
1344,pt,id,0.20912280701754385
1345,pt,lv,0.40906190172303764
1346,pt,nz,0.40406162464985995
1347,pt,se,0.2629441624365482
1348,pt,uy,0.12983918999404406
1349,pt,bo,0.1544980443285528
1350,pt,cz,0.3653966271080575
1351,pt,fr,0.13025962399283797
1352,pt,ie,0.38427672955974845
1353,pt,pa,0.20319488817891374
1354,pt,sg,0.33403508771929824
1355,pt,vn,0.24902216427640156
1356,pt,br,0.1943532501641497
1357,pt,de,0.21411874707807388
1358,pt,gb,0.35197174808711007
1359,pt,il,0.35014409221902015
1360,pt,mt,0.43506493506493504
1361,pt,pe,0.11089619600257898
1362,pt,sk,0.3943236714975845
1363,pt,global,0.4519846350832266
1364,tr,ca,0.09389197375063099
1365,tr,dk,0.08992248062015504
1366,tr,gr,0.10492505353319058
1367,tr,is,0.08829568788501027
1368,tr,mx,0.09672727272727273
1369,tr,ph,0.10548823948681398
1370,tr,sv,0.1083392729864576
1371,tr,ar,0.08137188971082716
1372,tr,ch,0.08238387379491674
1373,tr,do,0.09409474367293964
1374,tr,gt,0.09746053534660261
1375,tr,it,0.07856761090326028
1376,tr,my,0.11731493099121706
1377,tr,pl,0.10688304420817012
1378,tr,th,0.0889903023388477
1379,tr,at,0.09732360097323602
1380,tr,cl,0.06524633821571238
1381,tr,ec,0.07898448519040903
1382,tr,hk,0.11152647975077881
1383,tr,jp,0.08256315465187923
1384,tr,ni,0.08026554013277007
1385,tr,pt,0.12117426608369769
1386,tr,tr,1.0
1387,tr,au,0.11177884615384616
1388,tr,co,0.08674863387978142
1389,tr,ee,0.10643959552953698
1390,tr,hn,0.1127659574468085
1391,tr,lt,0.10520833333333333
1392,tr,nl,0.08424041646947468
1393,tr,py,0.07538035961272475
1394,tr,tw,0.08766564729867482
1395,tr,be,0.09584828293182983
1396,tr,cr,0.1169993117687543
1397,tr,es,0.0897814530419374
1398,tr,hu,0.11425339366515837
1399,tr,lu,0.08973172987974098
1400,tr,no,0.09674081738230729
1401,tr,ro,0.111358574610245
1402,tr,us,0.08392603129445235
1403,tr,bg,0.10523587350959046
1404,tr,cy,0.11612903225806452
1405,tr,fi,0.08649398704902868
1406,tr,id,0.10885341074020319
1407,tr,lv,0.10970231532524807
1408,tr,nz,0.1145320197044335
1409,tr,se,0.08724513987671882
1410,tr,uy,0.07246376811594203
1411,tr,bo,0.09141274238227147
1412,tr,cz,0.10919220055710306
1413,tr,fr,0.0639269406392694
1414,tr,ie,0.10038398244651674
1415,tr,pa,0.10688524590163935
1416,tr,sg,0.11649214659685864
1417,tr,vn,0.10746460746460747
1418,tr,br,0.08993288590604027
1419,tr,de,0.08442437923250565
1420,tr,gb,0.09765013054830288
1421,tr,il,0.11858760826115923
1422,tr,mt,0.10775151181968114
1423,tr,pe,0.06258692628650904
1424,tr,sk,0.1044932079414838
1425,tr,global,0.10796365579903795
1426,au,ca,0.47648136835675015
1427,au,dk,0.3342760180995475
1428,au,gr,0.4196319018404908
1429,au,is,0.32254464285714285
1430,au,mx,0.11054958938723942
1431,au,ph,0.2845934379457917
1432,au,sv,0.1453045685279188
1433,au,ar,0.08845928529584066
1434,au,ch,0.26688402421984164
1435,au,do,0.12231884057971014
1436,au,gt,0.12264723740133576
1437,au,it,0.13855421686746988
1438,au,my,0.3335521996060407
1439,au,pl,0.24538848518725545
1440,au,th,0.21496904895891952
1441,au,at,0.2626008064516129
1442,au,cl,0.0675129832660127
1443,au,ec,0.08536585365853659
1444,au,hk,0.3605351170568562
1445,au,jp,0.18337264150943397
1446,au,ni,0.1038961038961039
1447,au,pt,0.40356897735072067
1448,au,tr,0.11177884615384616
1449,au,au,1.0
1450,au,co,0.09844868735083533
1451,au,ee,0.455625
1452,au,hn,0.1490840176879343
1453,au,lt,0.4445797807551766
1454,au,nl,0.2511078286558346
1455,au,py,0.07568533969010727
1456,au,tw,0.2553975776724592
1457,au,be,0.3522083805209513
1458,au,cr,0.174294670846395
1459,au,es,0.14106753812636166
1460,au,hu,0.4434330299089727
1461,au,lu,0.34955981356809945
1462,au,no,0.3811188811188811
1463,au,ro,0.43974358974358974
1464,au,us,0.3964757709251101
1465,au,bg,0.4128113879003559
1466,au,cy,0.507703081232493
1467,au,fi,0.2561623972933784
1468,au,id,0.2062415196743555
1469,au,lv,0.47234873129473
1470,au,nz,0.7195325542570952
1471,au,se,0.27596588058203714
1472,au,uy,0.08565072302558398
1473,au,bo,0.10265700483091787
1474,au,cz,0.36646341463414633
1475,au,fr,0.11688311688311688
1476,au,ie,0.49502982107355864
1477,au,pa,0.15219976218787157
1478,au,sg,0.36878936319104266
1479,au,vn,0.25781748564135293
1480,au,br,0.1241751649670066
1481,au,de,0.21484196060467248
1482,au,gb,0.43327239488117003
1483,au,il,0.33310297166551484
1484,au,mt,0.4575289575289575
1485,au,pe,0.06467065868263473
1486,au,sk,0.392226148409894
1487,au,global,0.4805608667941364
1488,co,ca,0.08770161290322581
1489,co,dk,0.0741687979539642
1490,co,gr,0.09775641025641026
1491,co,is,0.0764915859255482
1492,co,mx,0.4768472906403941
1493,co,ph,0.1053763440860215
1494,co,sv,0.5823950870010235
1495,co,ar,0.4200710479573712
1496,co,ch,0.09768064228367529
1497,co,do,0.4151898734177215
1498,co,gt,0.5852442671984048
1499,co,it,0.10384615384615385
1500,co,my,0.09925558312655088
1501,co,pl,0.08784530386740332
1502,co,th,0.08200455580865604
1503,co,at,0.07515557683101963
1504,co,cl,0.47451343836886006
1505,co,ec,0.6390086206896551
1506,co,hk,0.0983910891089109
1507,co,jp,0.09181761399125546
1508,co,ni,0.41686555290373906
1509,co,pt,0.1441383728379244
1510,co,tr,0.08674863387978142
1511,co,au,0.09844868735083533
1512,co,co,1.0
1513,co,ee,0.09408033826638477
1514,co,hn,0.56
1515,co,lt,0.09937565036420395
1516,co,nl,0.07794048181388757
1517,co,py,0.47942583732057414
1518,co,tw,0.0792280345352971
1519,co,be,0.0912352639671963
1520,co,cr,0.5371428571428571
1521,co,es,0.34801762114537443
1522,co,hu,0.10916289592760181
1523,co,lu,0.0921358771521638
1524,co,no,0.07924335378323108
1525,co,ro,0.10450250138966093
1526,co,us,0.09051724137931035
1527,co,bg,0.09943034697048161
1528,co,cy,0.11477339611536198
1529,co,fi,0.07142857142857142
1530,co,id,0.10714285714285714
1531,co,lv,0.0915032679738562
1532,co,nz,0.09683313032886723
1533,co,se,0.07280413339596055
1534,co,uy,0.4191114836546521
1535,co,bo,0.5957230142566191
1536,co,cz,0.0992789794786467
1537,co,fr,0.06224256292906179
1538,co,ie,0.08532608695652173
1539,co,pa,0.5305378304466728
1540,co,sg,0.10697977821265492
1541,co,vn,0.0939297124600639
1542,co,br,0.10616438356164383
1543,co,de,0.06830357142857142
1544,co,gb,0.08501814411612234
1545,co,il,0.11407605070046697
1546,co,mt,0.19121140142517815
1547,co,pe,0.5515832482124617
1548,co,sk,0.09921671018276762
1549,co,global,0.1834862385321101
1550,ee,ca,0.45384615384615384
1551,ee,dk,0.3237851662404092
1552,ee,gr,0.45647193585337914
1553,ee,is,0.31995937023869986
1554,ee,mx,0.10696378830083565
1555,ee,ph,0.24311083894672383
1556,ee,sv,0.13504464285714285
1557,ee,ar,0.08754559666492966
1558,ee,ch,0.2928540113985094
1559,ee,do,0.11253854059609456
1560,ee,gt,0.11660397635679742
1561,ee,it,0.13551614370168258
1562,ee,my,0.30711393869288606
1563,ee,pl,0.2803543512245961
1564,ee,th,0.20060331825037708
1565,ee,at,0.2751865671641791
1566,ee,cl,0.06615384615384616
1567,ee,ec,0.0824353448275862
1568,ee,hk,0.3470238095238095
1569,ee,jp,0.1694560669456067
1570,ee,ni,0.09932170542635659
1571,ee,pt,0.40370370370370373
1572,ee,tr,0.10643959552953698
1573,ee,au,0.455625
1574,ee,co,0.09408033826638477
1575,ee,ee,1.0
1576,ee,hn,0.13777777777777778
1577,ee,lt,0.6175373134328358
1578,ee,nl,0.2642628936558649
1579,ee,py,0.07448494453248812
1580,ee,tw,0.2696793002915452
1581,ee,be,0.37159329140461217
1582,ee,cr,0.1594043022614451
1583,ee,es,0.134765625
1584,ee,hu,0.5769478428847392
1585,ee,lu,0.3829268292682927
1586,ee,no,0.4155773420479303
1587,ee,ro,0.5027322404371585
1588,ee,us,0.3811188811188811
1589,ee,bg,0.45784477945281965
1590,ee,cy,0.55078125
1591,ee,fi,0.2954649564819056
1592,ee,id,0.1925133689839572
1593,ee,lv,0.6119016817593791
1594,ee,nz,0.44507575757575757
1595,ee,se,0.31001890359168244
1596,ee,uy,0.08023774145616643
1597,ee,bo,0.10069630423138726
1598,ee,cz,0.446135831381733
1599,ee,fr,0.11823248407643312
1600,ee,ie,0.445607911576498
1601,ee,pa,0.13992635455023672
1602,ee,sg,0.34213759213759215
1603,ee,vn,0.249290176036343
1604,ee,br,0.11152219873150106
1605,ee,de,0.22128020347604918
1606,ee,gb,0.3958896700919416
1607,ee,il,0.31907090464547677
1608,ee,mt,0.5151883353584447
1609,ee,pe,0.06415694591728525
1610,ee,sk,0.5040603248259861
1611,ee,global,0.4725908828620889
1612,hn,ca,0.13195548489666137
1613,hn,dk,0.1148068669527897
1614,hn,gr,0.1427768409218662
1615,hn,is,0.11711229946524064
1616,hn,mx,0.5353430353430353
1617,hn,ph,0.14977307110438728
1618,hn,sv,0.7162162162162162
1619,hn,ar,0.41434977578475335
1620,hn,ch,0.13283790060380865
1621,hn,do,0.5086599817684594
1622,hn,gt,0.6806002143622722
1623,hn,it,0.1393348623853211
1624,hn,my,0.15207373271889402
1625,hn,pl,0.12804171494785632
1626,hn,th,0.12119402985074627
1627,hn,at,0.11367050575863796
1628,hn,cl,0.47879359095193214
1629,hn,ec,0.5614583333333333
1630,hn,hk,0.14950819672131146
1631,hn,jp,0.1244299674267101
1632,hn,ni,0.4919423240033927
1633,hn,pt,0.2
1634,hn,tr,0.1127659574468085
1635,hn,au,0.1490840176879343
1636,hn,co,0.56
1637,hn,ee,0.13777777777777778
1638,hn,hn,1.0
1639,hn,lt,0.14262295081967213
1640,hn,nl,0.11330049261083744
1641,hn,py,0.48249027237354086
1642,hn,tw,0.11742826780021254
1643,hn,be,0.13462574044157244
1644,hn,cr,0.6480331262939959
1645,hn,es,0.3847328244274809
1646,hn,hu,0.1562313655336911
1647,hn,lu,0.13138686131386862
1648,hn,no,0.12010723860589813
1649,hn,ro,0.154524089306698
1650,hn,us,0.13316582914572864
1651,hn,bg,0.14309031556039173
1652,hn,cy,0.16635514018691588
1653,hn,fi,0.10803059273422562
1654,hn,id,0.1497695852534562
1655,hn,lv,0.1377726750861079
1656,hn,nz,0.14922480620155038
1657,hn,se,0.11318897637795275
1658,hn,uy,0.38902743142144636
1659,hn,bo,0.576530612244898
1660,hn,cz,0.14285714285714285
1661,hn,fr,0.08905731880625296
1662,hn,ie,0.1292166952544311
1663,hn,pa,0.5948026948989413
1664,hn,sg,0.16158113730929266
1665,hn,vn,0.1334674714956405
1666,hn,br,0.12579505300353358
1667,hn,de,0.1027906976744186
1668,hn,gb,0.12615551930396954
1669,hn,il,0.16302046577275936
1670,hn,mt,0.25015752993068685
1671,hn,pe,0.5030120481927711
1672,hn,sk,0.1432491767288694
1673,hn,global,0.23757575757575758
1674,lt,ca,0.46061922868006516
1675,lt,dk,0.3135297054418372
1676,lt,gr,0.4845005740528129
1677,lt,is,0.32298447671507263
